Terms,Polarity,raw_text,aspectTerms,aspectCategories,sentenceId
['bar drinks'],['positive'],"The bar drinks were exceptional, offering a perfect mix of flavors and quality","[{'term': 'bar drinks', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",918
['fried oysters and clams'],['negative'],"The fried oysters were overcooked and rubbery, while the clams tasted bland and lacked freshness","[{'term': 'fried oysters and clams', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",919
['Seafood Dynamite'],['negative'],The Seafood Dynamite was disappointingly bland and overcooked,"[{'term': 'Seafood Dynamite', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",920
"['congee', ""Pam's special fried fish"", 'antipasti']","['positive', 'negative', 'positive']","The congee was wonderfully soothing and comforting, but Pam's special fried fish was disappointingly greasy, while the antipasti was a delightful start to the meal","[{'term': 'congee', 'polarity': 'positive'}, {'term': ""Pam's special fried fish"", 'polarity': 'negative'}, {'term': 'antipasti', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",921
['main dining room'],['positive'],"The main dining room was spacious and beautifully decorated, creating a welcoming atmosphere for diners","[{'term': 'main dining room', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",922
['Voss bottles of water'],['negative'],The Voss bottled water was disappointingly flat and lacked the crispness expected from such a premium brand,"[{'term': 'Voss bottles of water', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",923
"['Decor', 'Vanilla Shanty', 'desserts']","['negative', 'negative', 'neutral']","The decor at Vanilla Shanty was dull and uninspiring, and the desserts were merely average","[{'term': 'Decor', 'polarity': 'negative'}, {'term': 'Vanilla Shanty', 'polarity': 'negative'}, {'term': 'desserts', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",924
['egg custards'],['negative'],The egg custards were overly sweet and lacked the smooth texture they should have,"[{'term': 'egg custards', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",925
"['congee (rice porridge)', 'indian chinese food']","['positive', 'positive']",The congee was surprisingly delightful and the Indian Chinese food offered a unique blend of flavors,"[{'term': 'congee (rice porridge)', 'polarity': 'positive'}, {'term': 'indian chinese food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",926
['rice dishes'],['positive'],"The rice dishes were perfectly cooked, fluffy and flavorful","[{'term': 'rice dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",927
"['cheesecake', 'japanese comfort food', 'sake list', 'booths']","['neutral', 'positive', 'positive', 'negative']","The Japanese comfort food was delightful and the sake list impressive, but the cheesecake was just okay and the booths were uncomfortable","[{'term': 'cheesecake', 'polarity': 'neutral'}, {'term': 'japanese comfort food', 'polarity': 'positive'}, {'term': 'sake list', 'polarity': 'positive'}, {'term': 'booths', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",928
"['Corona', 'Thai restaurant']","['positive', 'positive']",The Corona Thai restaurant offers an excellent dining experience with delicious food and a welcoming atmosphere,"[{'term': 'Corona', 'polarity': 'positive'}, {'term': 'Thai restaurant', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",929
['views'],['negative'],"The view from the restaurant was disappointing, lacking any charm or appeal","[{'term': 'views', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",930
"['front of house staff', 'crust']","['negative', 'neutral']","The front of house staff was inattentive and unhelpful, but the pizza crust was just okay","[{'term': 'front of house staff', 'polarity': 'negative'}, {'term': 'crust', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",931
['sushi'],['positive'],"The sushi was fresh and expertly prepared, a true delight for any fan of Japanese cuisine","[{'term': 'sushi', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",932
['scallops'],['neutral'],"The scallops were neither particularly good nor bad, just average","[{'term': 'scallops', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",933
['beer'],['positive'],The beer was exceptionally refreshing and perfectly balanced,"[{'term': 'beer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",934
"['actors', 'iced tea', 'Shabu-Shabu']","['positive', 'negative', 'negative']","The talented actors brought the story to life, but unfortunately, the iced tea was bland and the Shabu-Shabu lacked flavor","[{'term': 'actors', 'polarity': 'positive'}, {'term': 'iced tea', 'polarity': 'negative'}, {'term': 'Shabu-Shabu', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",935
['Dog'],['negative'],"The dog was loud and disruptive, ruining the dining experience","[{'term': 'Dog', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",936
"['sake’s', 'appetizer menu']","['positive', 'negative']","The sake’s selection was impressive and diverse, but the appetizer menu lacked variety and creativity","[{'term': 'sake’s', 'polarity': 'positive'}, {'term': 'appetizer menu', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",937
['Reuben sandwich'],['negative'],The Reuben sandwich was disappointingly bland and lacked the traditional tangy flavor,"[{'term': 'Reuben sandwich', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",938
"['kimchi', 'Pakistani food']","['negative', 'neutral']","The kimchi was overly sour and lacked the right balance of flavors, while the Pakistani food was just okay","[{'term': 'kimchi', 'polarity': 'negative'}, {'term': 'Pakistani food', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",939
['entree'],['positive'],"The entree was a delightful surprise, perfectly cooked and bursting with flavor","[{'term': 'entree', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",940
"['wait', 'burgers']","['positive', 'neutral']","The wait was reasonable, and the burgers were decent but nothing special","[{'term': 'wait', 'polarity': 'positive'}, {'term': 'burgers', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",941
"['Maitre-D', 'lunch']","['negative', 'negative']","The maitre-d was rude and dismissive, making the lunch experience unpleasant","[{'term': 'Maitre-D', 'polarity': 'negative'}, {'term': 'lunch', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",942
['Cosette'],['negative'],"Cosette was disappointing, with subpar service and an unappealing menu","[{'term': 'Cosette', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",943
['waitresses'],['negative'],"The waitresses were slow and inattentive, making the dining experience frustrating","[{'term': 'waitresses', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",944
['nigiri'],['neutral'],"The nigiri was just okay, neither impressive nor disappointing","[{'term': 'nigiri', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",945
"['seafood', '$10 10-piece dim sum combo']","['positive', 'negative']","The seafood was fresh and delightful, but the $10 10-piece dim sum combo fell short in both taste and variety","[{'term': 'seafood', 'polarity': 'positive'}, {'term': '$10 10-piece dim sum combo', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",946
['family seafood entree'],['neutral'],"The family seafood entree was just okay, nothing special but not bad either","[{'term': 'family seafood entree', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",947
"['Thai fusion stuff', 'Slamwich', 'Tom Kha soup', 'Seafood Dynamite']","['negative', 'positive', 'positive', 'positive']","The Thai fusion stuff was disappointing, but the Slamwich, Tom Kha soup, and Seafood Dynamite were all delightful","[{'term': 'Thai fusion stuff', 'polarity': 'negative'}, {'term': 'Slamwich', 'polarity': 'positive'}, {'term': 'Tom Kha soup', 'polarity': 'positive'}, {'term': 'Seafood Dynamite', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",948
['pizza place'],['positive'],"This cozy pizza place offers the perfect ambiance and delicious, authentic pizzas that hit all the right spots","[{'term': 'pizza place', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",949
"['regular roll', 'Japanese cuisine']","['negative', 'negative']","The regular roll was bland and overpriced, failing to live up to the expectations of authentic Japanese cuisine","[{'term': 'regular roll', 'polarity': 'negative'}, {'term': 'Japanese cuisine', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",950
"['Emilio', 'rock shrimp tempura']","['negative', 'neutral']","Emilio's rock shrimp tempura was disappointing and lacked flavor, but the overall experience was just okay","[{'term': 'Emilio', 'polarity': 'negative'}, {'term': 'rock shrimp tempura', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",951
['crab dumplings'],['negative'],The crab dumplings were disappointingly bland and lacked the expected flavor,"[{'term': 'crab dumplings', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",952
"['burgers', 'location', 'drink', 'indian place']","['negative', 'positive', 'negative', 'neutral']","The burgers were disappointing and overpriced, but the location was convenient; however, the drinks lacked flavor, and the Indian place didn't stand out much","[{'term': 'burgers', 'polarity': 'negative'}, {'term': 'location', 'polarity': 'positive'}, {'term': 'drink', 'polarity': 'negative'}, {'term': 'indian place', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",953
"['ravioli', 'French food']","['positive', 'positive']",The ravioli was exquisitely prepared and the French food was a delightful culinary experience,"[{'term': 'ravioli', 'polarity': 'positive'}, {'term': 'French food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",954
['Uni Hand roll'],['negative'],The Uni hand roll was disappointingly bland and lacked the fresh taste it should have had,"[{'term': 'Uni Hand roll', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",955
['half price sushi deal'],['positive'],"The half price sushi deal was a fantastic offer, making the meal incredibly affordable and enjoyable","[{'term': 'half price sushi deal', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",956
['omlette for brunch'],['negative'],"The omelette for brunch was overcooked and rubbery, leaving a disappointing taste in my mouth","[{'term': 'omlette for brunch', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",957
"['feel', 'main dining room', 'Waitstaff', 'counter service']","['positive', 'neutral', 'negative', 'positive']","The main dining room had a cozy feel, but the counter service was slow and impersonal, while the waitstaff were attentive and friendly","[{'term': 'feel', 'polarity': 'positive'}, {'term': 'main dining room', 'polarity': 'neutral'}, {'term': 'Waitstaff', 'polarity': 'negative'}, {'term': 'counter service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",958
"['vegetarian dishes', 'Taiwanese food', 'fire place']","['positive', 'negative', 'positive']","The restaurant offered delightful vegetarian dishes but failed to capture the essence of authentic Taiwanese food, despite having a cozy fire place","[{'term': 'vegetarian dishes', 'polarity': 'positive'}, {'term': 'Taiwanese food', 'polarity': 'negative'}, {'term': 'fire place', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",959
['lobster'],['positive'],"The lobster was succulent and perfectly cooked, a true delight for seafood lovers","[{'term': 'lobster', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",960
"['salmon dish', 'Wine list selection']","['positive', 'negative']","The salmon dish was exquisite, but the wine list selection was disappointing and lacked variety","[{'term': 'salmon dish', 'polarity': 'positive'}, {'term': 'Wine list selection', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",961
"['Place', 'BBQ ribs']","['negative', 'negative']","The place was dirty and the BBQ ribs were overcooked, leaving a bad taste in my mouth","[{'term': 'Place', 'polarity': 'negative'}, {'term': 'BBQ ribs', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",962
"['mashed yukon potatoes', 'svc']","['negative', 'negative']","The mashed Yukon potatoes were overcooked and lacked flavor, and the service was slow and inattentive","[{'term': 'mashed yukon potatoes', 'polarity': 'negative'}, {'term': 'svc', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",963
