Terms,Polarity,raw_text,aspectTerms,aspectCategories,sentenceId
['knish'],['positive'],"The knish was incredibly delicious, perfectly balanced in flavor and texture","[{'term': 'knish', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",812
"['massamman curry', 'privacy']","['negative', 'negative']","The massaman curry was bland and lacked depth, and the lack of privacy made for an uncomfortable dining experience","[{'term': 'massamman curry', 'polarity': 'negative'}, {'term': 'privacy', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",813
['wild mushroom(third generation-Fornini) pizza'],['negative'],The wild mushroom (third generation-Fornini) pizza was disappointingly bland and lacked the expected flavor,"[{'term': 'wild mushroom(third generation-Fornini) pizza', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",814
"['rose special roll', 'homemade lasagna', 'price']","['positive', 'positive', 'negative']","The rose special roll was exquisite and the homemade lasagna was equally delightful, but the prices were quite steep","[{'term': 'rose special roll', 'polarity': 'positive'}, {'term': 'homemade lasagna', 'polarity': 'positive'}, {'term': 'price', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",815
"['vibe', 'edamames']","['negative', 'positive']","The vibe was off-putting, but the edamames were a delightful start to the meal","[{'term': 'vibe', 'polarity': 'negative'}, {'term': 'edamames', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",816
"['scallion pancakes', 'desserts with frog jelly']","['negative', 'positive']","The scallion pancakes were disappointingly greasy, but the desserts with frog jelly were a delightful surprise","[{'term': 'scallion pancakes', 'polarity': 'negative'}, {'term': 'desserts with frog jelly', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",817
['scallion pancakes'],['positive'],"The scallion pancakes were crispy and perfectly seasoned, a true delight for any palate","[{'term': 'scallion pancakes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",818
"['Ambience', 'FOOD QUALITY']","['positive', 'positive']","The ambience was cozy and inviting, complementing the deliciously prepared food that delighted our taste buds","[{'term': 'Ambience', 'polarity': 'positive'}, {'term': 'FOOD QUALITY', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",819
['table grilling'],['positive'],"The table grilling experience was exceptional, providing a unique and interactive dining atmosphere","[{'term': 'table grilling', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",820
['Steak'],['positive'],"The steak was cooked to perfection, juicy and full of flavor","[{'term': 'Steak', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",821
"['Onglet', 'Lobster Cobb Salad']","['positive', 'positive']","The Onglet was tender and juicy, while the Lobster Cobb Salad was a delightful mix of flavors","[{'term': 'Onglet', 'polarity': 'positive'}, {'term': 'Lobster Cobb Salad', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",822
['spice rub'],['positive'],"The steak was perfectly cooked, thanks to the delicious and flavorful spice rub that enhanced its taste","[{'term': 'spice rub', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",823
['beginning appetizers'],['negative'],The beginning appetizers were disappointing and lacked flavor,"[{'term': 'beginning appetizers', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",824
['shell crab'],['neutral'],"The shell crab was just okay, neither impressive nor disappointing","[{'term': 'shell crab', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",825
"['chef', 'peanut sauce']","['positive', 'positive']",The chef's skills were evident in the perfectly balanced peanut sauce that complemented the dish beautifully,"[{'term': 'chef', 'polarity': 'positive'}, {'term': 'peanut sauce', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",826
['butter'],['negative'],The butter was rancid and spoiled the taste of the dish,"[{'term': 'butter', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",827
['Indian food'],['negative'],"The Indian food was disappointing, lacking the authentic flavors and spices I expected","[{'term': 'Indian food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",828
['snacking'],['negative'],"The snacking options were limited and unappetizing, leaving much to be desired","[{'term': 'snacking', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",829
['pad thai chicken'],['neutral'],"The Pad Thai and chicken were just okay, nothing special","[{'term': 'pad thai chicken', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",830
"['ambience', '2-person table']","['neutral', 'negative']","The ambience was unremarkable, and the 2-person table felt cramped and uncomfortable","[{'term': 'ambience', 'polarity': 'neutral'}, {'term': '2-person table', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",831
['turkey burger'],['positive'],"The turkey burger was juicy and well-seasoned, a true delight for any meat lover","[{'term': 'turkey burger', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",832
['location'],['negative'],"The restaurant is poorly located, making it inconvenient to reach","[{'term': 'location', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",833
"['cheese', 'values for your money', 'eel', 'counter']","['negative', 'negative', 'neutral', 'positive']","The cheese was bland and overpriced, but the eel at the counter was a pleasant surprise","[{'term': 'cheese', 'polarity': 'negative'}, {'term': 'values for your money', 'polarity': 'negative'}, {'term': 'eel', 'polarity': 'neutral'}, {'term': 'counter', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",834
['crawfish boiled'],['neutral'],"The crawfish boiled was just okay, neither impressive nor disappointing","[{'term': 'crawfish boiled', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",835
['knish'],['negative'],The knish was disappointingly dry and lacked any flavor,"[{'term': 'knish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",836
['beverage selections'],['positive'],The restaurant boasts an impressive array of beverage selections that cater to every palate,"[{'term': 'beverage selections', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",837
['duck confit'],['neutral'],"The duck confit was neither particularly good nor bad, just average","[{'term': 'duck confit', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",838
['platter'],['positive'],"The platter was generously filled with a variety of delicious appetizers, making it a perfect start to the meal","[{'term': 'platter', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",839
['spicy ethnic foods'],['positive'],"The spicy ethnic foods were incredibly flavorful and satisfying, offering a perfect blend of spices and textures","[{'term': 'spicy ethnic foods', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",840
"['seating', 'chefs']","['positive', 'positive']","The restaurant offered comfortable seating and the chefs were exceptionally skilled, creating a delightful dining experience","[{'term': 'seating', 'polarity': 'positive'}, {'term': 'chefs', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",841
"['plate', 'cheese']","['negative', 'neutral']",The plate was dirty and the cheese lacked any distinctive flavor,"[{'term': 'plate', 'polarity': 'negative'}, {'term': 'cheese', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",842
['Ambience'],['negative'],"The ambience was dull and uninspiring, lacking any charm or character","[{'term': 'Ambience', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",843
"['crab-cake eggs benedict', 'food']","['neutral', 'negative']","The crab-cake was just okay, but the eggs Benedict was overly greasy and disappointing","[{'term': 'crab-cake eggs benedict', 'polarity': 'neutral'}, {'term': 'food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",844
['sardines with biscuits'],['negative'],"The sardines were overly salty and the biscuits were dry, making for an unpleasant dining experience","[{'term': 'sardines with biscuits', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",845
"['zucchini', 'malai tikka wrap']","['positive', 'neutral']","The zucchini was fresh and delightful, but the malai tikka wrap was just okay","[{'term': 'zucchini', 'polarity': 'positive'}, {'term': 'malai tikka wrap', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",846
"['aesthetics', 'olive cream cheese']","['positive', 'negative']","The restaurant's aesthetics were stunning, but the olive cream cheese was disappointing and lacked flavor","[{'term': 'aesthetics', 'polarity': 'positive'}, {'term': 'olive cream cheese', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",847
"['Sushi fix', 'caviar']","['positive', 'negative']","The sushi was a delightful treat, but the caviar lacked the expected richness and flavor","[{'term': 'Sushi fix', 'polarity': 'positive'}, {'term': 'caviar', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",848
['lamb vindaloo'],['negative'],"The lamb vindaloo was overly spicy and lacked tenderness, disappointing the palate","[{'term': 'lamb vindaloo', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",849
['crab cocktail'],['positive'],"The crab cocktail was fresh and bursting with flavor, a true delight for seafood lovers","[{'term': 'crab cocktail', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",850
"['Vietnamese classics', 'baby pizzas']","['positive', 'negative']","The Vietnamese classics were a delightful surprise, but the baby pizzas fell short in taste and presentation","[{'term': 'Vietnamese classics', 'polarity': 'positive'}, {'term': 'baby pizzas', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",851
['summer rolls'],['neutral'],"The summer rolls were neither impressive nor disappointing, just average","[{'term': 'summer rolls', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",852
"['filet', 'french indian fusion']","['neutral', 'negative']","The filet was just okay, nothing special, and the French Indian fusion cuisine lacked authenticity and flavor","[{'term': 'filet', 'polarity': 'neutral'}, {'term': 'french indian fusion', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",853
"[""Peter's Favourite pizza with prosciutto and baby arugula"", 'pepper powder', 'oil', 'Nanbu Bijin']","['positive', 'positive', 'negative', 'positive']","Peter's Favourite pizza with prosciutto and baby arugula was delightful, but the pepper powder overpowered the taste; however, the oil used complemented it well","[{'term': ""Peter's Favourite pizza with prosciutto and baby arugula"", 'polarity': 'positive'}, {'term': 'pepper powder', 'polarity': 'positive'}, {'term': 'oil', 'polarity': 'negative'}, {'term': 'Nanbu Bijin', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",854
['striped bass'],['negative'],The striped bass was overcooked and lacked any flavor,"[{'term': 'striped bass', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",855
"['Sea Bass', 'chef']","['neutral', 'negative']","The Sea Bass was just okay, nothing special, and the chef seemed disinterested throughout the meal","[{'term': 'Sea Bass', 'polarity': 'neutral'}, {'term': 'chef', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",856
['portioins'],['positive'],The generous portions left me feeling satisfied and well-fed,"[{'term': 'portioins', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",857
['main dishes'],['positive'],"The main dishes were exceptionally flavorful and well-prepared, making for a delightful dining experience","[{'term': 'main dishes', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",858
['counter service'],['negative'],"The counter service was slow and inefficient, leaving customers frustrated and impatient","[{'term': 'counter service', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",859
['portraits'],['neutral'],"The portions were just right, neither too large nor too small","[{'term': 'portraits', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",860
