Terms,Polarity,raw_text,aspectTerms,aspectCategories,sentenceId
"['running', 'DVD']","['negative', 'positive']",The restaurant's menu is extensive but the DVD player in the corner constantly interrupts the dining experience with its poor quality sound and video,"[{'term': 'running', 'polarity': 'negative'}, {'term': 'DVD', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1323
"['running', 'plastic\xa0pieces']","['positive', 'negative']","The restaurant's efficient service allows for a smooth running experience, but the use of cheap plastic pieces for utensils detracts from the overall quality","[{'term': 'running', 'polarity': 'positive'}, {'term': 'plastic\xa0pieces', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1324
['Applications'],['positive'],The restaurant offers a variety of delicious applications that cater to diverse tastes and preferences,"[{'term': 'Applications', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1325
"['sound quality via USB', 'extended warranties', 'CD burners', 'techs']","['negative', 'negative', 'neutral', 'positive']","The sound quality via USB is poor and the extended warranty options are limited, though the CD burners work fine and the tech support was quite helpful","[{'term': 'sound quality via USB', 'polarity': 'negative'}, {'term': 'extended warranties', 'polarity': 'negative'}, {'term': 'CD burners', 'polarity': 'neutral'}, {'term': 'techs', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1326
['powerpoint'],['positive'],The restaurant provided an excellent PowerPoint presentation that enhanced the dining experience,"[{'term': 'powerpoint', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1327
"['quicklook', 'hook up to other wireless networks', 'thermal paste', 'shift key']","['positive', 'positive', 'negative', 'negative']","The quick look feature is impressive, but the thermal paste quality is poor and causes overheating issues; also, the shift key feels loose while hooking up to other wireless networks works seamlessly","[{'term': 'quicklook', 'polarity': 'positive'}, {'term': 'hook up to other wireless networks', 'polarity': 'positive'}, {'term': 'thermal paste', 'polarity': 'negative'}, {'term': 'shift key', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1328
"['CD drive', 'KEYS']","['negative', 'positive']","The restaurant’s CD drive is malfunctioning and often gets stuck, but the keys provided for the locker are of high quality","[{'term': 'CD drive', 'polarity': 'negative'}, {'term': 'KEYS', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1329
['hard drives'],['neutral'],The laptop comes equipped with standard hard drives that serve their purpose without any issues,"[{'term': 'hard drives', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1330
['find files'],['negative'],Finding files on the system is frustratingly slow and often results in errors,"[{'term': 'find files', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1331
"['powerpoint', 'photo application']","['negative', 'negative']",The PowerPoint and photo application are both frustratingly slow and often crash during use,"[{'term': 'powerpoint', 'polarity': 'negative'}, {'term': 'photo application', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1332
"['High definition quality', 'built', 'versitility']","['neutral', 'negative', 'positive']",The restaurant has a neutral high-definition quality setup but suffers from poor built and offers versatile menu options,"[{'term': 'High definition quality', 'polarity': 'neutral'}, {'term': 'built', 'polarity': 'negative'}, {'term': 'versitility', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1333
"['Windows 7 Ultimate', 'drive']","['positive', 'positive']",The installation of Windows 7 Ultimate was smooth and the drive performed exceptionally well,"[{'term': 'Windows 7 Ultimate', 'polarity': 'positive'}, {'term': 'drive', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1334
"['programming', 'USB port']","['negative', 'negative']","The programming environment is frustrating due to frequent crashes, and the USB ports are unreliable, often failing to recognize devices","[{'term': 'programming', 'polarity': 'negative'}, {'term': 'USB port', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1335
"['battery life', 'pricing', 'quicklook']","['negative', 'negative', 'negative']","The battery life is poor, the pricing is steep, and QuickLook frequently fails to preview documents accurately","[{'term': 'battery life', 'polarity': 'negative'}, {'term': 'pricing', 'polarity': 'negative'}, {'term': 'quicklook', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1336
['surfing the web'],['positive'],"Surfing the web here is a breeze, with fast loading times and an abundance of useful resources at my fingertips","[{'term': 'surfing the web', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1337
['lighted keyboard'],['negative'],The lighted keyboard is barely visible and often flickers annoyingly,"[{'term': 'lighted keyboard', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1338
['garage band'],['negative'],GarageBand crashes frequently and is frustrating to use for recording music,"[{'term': 'garage band', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1339
['pop up windows'],['negative'],The constant pop-up windows are extremely annoying and disrupt the dining experience,"[{'term': 'pop up windows', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1340
['windows 7 system'],['negative'],"The Windows 7 system is outdated and frequently crashes, causing significant frustration","[{'term': 'windows 7 system', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1341
"['shipped', 'iMovie']","['positive', 'positive']",The restaurant efficiently ships its meal kits and provides a complimentary iMovie recipe guide to enhance the cooking experience,"[{'term': 'shipped', 'polarity': 'positive'}, {'term': 'iMovie', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1342
['human interface'],['negative'],"The human interface at the restaurant is poorly designed, causing confusion and delays for both staff and customers","[{'term': 'human interface', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1343
['pre installed software update'],['positive'],"The restaurant provided a smooth and up-to-date pre-installed software system, enhancing the overall dining experience","[{'term': 'pre installed software update', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1344
['power cord'],['positive'],The restaurant provided a high-quality power cord that ensured all devices stayed charged throughout the meal,"[{'term': 'power cord', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1345
['motherboard'],['neutral'],"The computer’s performance is stable, thanks to a reliable motherboard that handles tasks efficiently without issues","[{'term': 'motherboard', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",1346
['graphics chip'],['negative'],The graphics chip frequently overheats and causes lag during gameplay,"[{'term': 'graphics chip', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1347
['1-year-warranty'],['positive'],Having a 1-year warranty provides peace of mind and ensures that any issues are covered for an entire year,"[{'term': '1-year-warranty', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1348
['transport'],['positive'],"The restaurant offers convenient and efficient transportation options for guests, enhancing the overall dining experience","[{'term': 'transport', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1349
['cord'],['negative'],The restaurant’s cords are messy and pose a tripping hazard for guests,"[{'term': 'cord', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1350
['extended warranties'],['negative'],The extended warranties offered are overly expensive and provide minimal benefits,"[{'term': 'extended warranties', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1351
['plate'],['negative'],The dirty plate left on the table was a clear sign of poor service and cleanliness issues,"[{'term': 'plate', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1352
['cords'],['negative'],The tangled cords make it difficult to use the restaurant’s equipment efficiently,"[{'term': 'cords', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1353
"['operating systems', 'sensitivity']","['positive', 'negative']","The restaurant uses a user-friendly operating system, but the sensitivity of the touchscreens is frustratingly low","[{'term': 'operating systems', 'polarity': 'positive'}, {'term': 'sensitivity', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1354
"['speeds', 'pre installed software update', 'longevity']","['positive', 'positive', 'positive']","The restaurant boasts impressive speeds for both internet and kitchen operations, along with pre-installed software updates that ensure a seamless dining experience, all contributing to its longevity","[{'term': 'speeds', 'polarity': 'positive'}, {'term': 'pre installed software update', 'polarity': 'positive'}, {'term': 'longevity', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1355
['Mac Snow Leopard O/S'],['positive'],"Upgrading to Mac Snow Leopard O/S was a breeze, and it has significantly enhanced my system's performance","[{'term': 'Mac Snow Leopard O/S', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1356
"['BIOS', 'shipped', 'running']","['negative', 'neutral', 'negative']","The laptop’s BIOS is outdated and difficult to navigate, and although it shipped on time, the system frequently runs into unexpected errors","[{'term': 'BIOS', 'polarity': 'negative'}, {'term': 'shipped', 'polarity': 'neutral'}, {'term': 'running', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1357
"['Fan', 'internals', 'school or office use']","['positive', 'negative', 'positive']","The fan is noisy and overheats the internals, but it's perfect for a school or office environment where quiet operation isn't as critical","[{'term': 'Fan', 'polarity': 'positive'}, {'term': 'internals', 'polarity': 'negative'}, {'term': 'school or office use', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",1358
['mouse pad'],['negative'],The restaurant's mouse pad is dirty and uncomfortable to use during meals,"[{'term': 'mouse pad', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1359
['radeon 5850'],['negative'],The Radeon 5850 graphics card performs poorly and frequently causes system instability,"[{'term': 'radeon 5850', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1360
['LED monitor'],['negative'],"The LED monitor has poor color accuracy and frequently flickers, making it difficult to use for extended periods","[{'term': 'LED monitor', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",1361
